waktu,slot1,slot2,slot3,slot4,slot5,slot6,slot7,hari
22:54:00,0,0,0,0,0,0,0,Kamis
22:55:00,0,0,0,0,0,1,0,Kamis
22:56:00,0,0,0,0,0,1,0,Kamis
22:57:00,0,1,0,0,0,0,0,Kamis
22:58:00,0,0,0,0,0,0,0,Kamis
22:59:00,0,0,0,0,0,0,0,Kamis
23:00:00,0,0,1,0,0,0,0,Kamis
23:01:00,0,0,0,0,0,0,1,Kamis
23:02:00,0,0,0,0,0,0,0,Kamis
23:03:00,0,0,0,0,0,0,0,Kamis
23:04:00,0,0,0,0,0,0,0,Kamis
23:05:00,0,0,0,0,0,0,0,Kamis
23:06:00,0,0,0,0,1,1,0,Kamis
23:07:00,0,0,0,0,0,0,0,Kamis
23:08:00,0,0,1,0,0,0,0,Kamis
23:09:00,0,0,0,0,0,0,0,Kamis
23:10:00,0,0,0,0,1,0,0,Kamis
23:11:00,1,0,0,0,0,0,0,Kamis
23:12:00,0,0,0,0,0,0,1,Kamis
23:13:00,1,0,0,0,0,0,0,Kamis
23:14:00,0,0,0,0,0,0,0,Kamis
23:15:00,0,0,0,0,0,0,0,Kamis
23:16:00,0,0,1,0,1,0,0,Kamis
23:17:00,0,0,0,0,0,0,0,Kamis
23:18:00,0,0,0,0,0,0,0,Kamis
23:19:00,0,0,0,0,0,0,0,Kamis
23:20:00,0,0,1,0,1,0,0,Kamis
23:21:00,0,0,0,0,0,0,0,Kamis
23:22:00,0,0,0,0,0,0,0,Kamis
23:23:00,0,0,0,0,0,0,0,Kamis
23:24:00,0,0,0,0,0,0,0,Kamis
23:25:00,0,0,0,0,0,0,0,Kamis
23:26:00,0,0,1,1,0,0,0,Kamis
23:27:00,0,0,0,0,0,0,0,Kamis
23:28:00,0,0,0,1,0,0,0,Kamis
23:29:00,0,0,0,1,0,0,0,Kamis
23:30:00,0,0,0,0,0,0,1,Kamis
23:31:00,0,0,0,0,0,0,0,Kamis
23:32:00,0,0,0,1,0,0,0,Kamis
23:33:00,0,0,0,0,0,0,1,Kamis
23:34:00,0,0,1,0,0,0,0,Kamis
23:35:00,0,0,0,0,0,1,1,Kamis
23:36:00,0,0,0,0,0,0,1,Kamis
23:37:00,0,0,0,0,0,0,0,Kamis
23:38:00,0,0,0,0,0,0,0,Kamis
23:39:00,0,0,0,0,0,0,0,Kamis
23:40:00,0,0,0,0,0,0,0,Kamis
23:41:00,0,0,1,0,0,1,0,Kamis
23:42:00,0,0,0,0,0,0,0,Kamis
23:43:00,1,0,0,0,0,0,1,Kamis
23:44:00,0,0,0,0,0,0,0,Kamis
23:45:00,0,0,0,0,0,0,0,Kamis
23:46:00,0,0,0,0,0,0,0,Kamis
23:47:00,0,0,0,1,0,0,1,Kamis
23:48:00,0,0,0,0,0,0,0,Kamis
23:49:00,0,1,0,0,0,0,0,Kamis
23:50:00,0,1,1,0,0,0,0,Kamis
23:51:00,0,0,0,0,0,0,0,Kamis
23:52:00,0,0,0,0,0,0,0,Kamis
23:53:00,0,0,0,1,0,0,1,Kamis
23:54:00,0,0,0,0,1,0,0,Kamis
23:55:00,0,0,0,0,0,0,0,Kamis
23:56:00,0,0,1,0,0,0,0,Kamis
23:57:00,0,0,1,1,0,0,1,Kamis
23:58:00,0,0,0,0,0,0,0,Kamis
23:59:00,0,0,0,0,0,0,1,Kamis
0:00:00,0,0,1,0,0,0,1,Jumat
0:01:00,0,0,0,0,0,0,0,Jumat
0:02:00,0,0,0,0,0,0,0,Jumat
0:03:00,0,0,0,0,0,0,1,Jumat
0:04:00,0,0,0,0,0,0,0,Jumat
0:05:00,0,0,1,1,0,0,0,Jumat
0:06:00,0,0,0,0,1,0,0,Jumat
0:07:00,0,0,0,0,1,0,1,Jumat
0:08:00,0,1,0,0,0,0,0,Jumat
0:09:00,1,0,0,0,0,0,0,Jumat
0:10:00,0,1,0,0,0,0,0,Jumat
0:11:00,0,0,0,0,0,0,0,Jumat
0:12:00,0,0,0,0,0,0,1,Jumat
0:13:00,0,0,0,0,0,0,1,Jumat
0:14:00,0,0,0,0,0,0,0,Jumat
0:15:00,0,0,0,0,0,0,0,Jumat
0:16:00,0,0,0,0,0,0,0,Jumat
0:17:00,0,0,0,0,0,0,0,Jumat
0:18:00,0,1,0,0,0,1,0,Jumat
0:19:00,0,0,0,0,0,0,0,Jumat
0:20:00,0,0,0,0,0,0,0,Jumat
0:21:00,0,0,0,0,0,0,0,Jumat
0:22:00,0,0,0,0,0,0,0,Jumat
0:23:00,0,1,1,1,0,0,0,Jumat
0:24:00,0,0,0,0,0,0,0,Jumat
0:25:00,0,0,0,0,0,0,0,Jumat
0:26:00,0,0,0,0,0,0,0,Jumat
0:27:00,0,0,0,0,0,0,1,Jumat
0:28:00,0,0,0,0,1,0,0,Jumat
0:29:00,0,0,0,0,0,0,0,Jumat
0:30:00,1,0,0,0,1,0,0,Jumat
0:31:00,0,0,0,0,0,0,0,Jumat
0:32:00,0,0,0,0,0,0,0,Jumat
0:33:00,1,0,0,0,0,0,0,Jumat
0:34:00,0,0,0,0,0,0,0,Jumat
0:35:00,0,0,0,0,0,0,0,Jumat
0:36:00,0,0,0,0,0,0,0,Jumat
0:37:00,0,0,0,1,0,0,0,Jumat
0:38:00,0,0,0,0,0,0,0,Jumat
0:39:00,1,0,0,0,1,0,0,Jumat
0:40:00,0,1,0,0,0,1,0,Jumat
0:41:00,0,1,0,0,1,0,0,Jumat
0:42:00,0,0,0,0,0,0,0,Jumat
0:43:00,0,0,0,0,0,1,1,Jumat
0:44:00,0,0,0,0,0,0,0,Jumat
0:45:00,1,0,0,0,0,1,0,Jumat
0:46:00,0,0,0,0,0,0,0,Jumat
0:47:00,0,0,0,0,1,0,0,Jumat
0:48:00,0,0,1,0,0,0,0,Jumat
0:49:00,0,0,0,0,0,1,0,Jumat
0:50:00,1,0,0,0,0,0,0,Jumat
0:51:00,0,1,0,0,0,0,0,Jumat
0:52:00,0,0,0,0,0,0,0,Jumat
0:53:00,0,0,0,0,0,0,0,Jumat
0:54:00,0,0,0,0,0,1,1,Jumat
0:55:00,0,0,0,0,1,0,0,Jumat
0:56:00,0,0,0,0,0,1,0,Jumat
0:57:00,0,0,0,0,0,0,0,Jumat
0:58:00,0,0,0,0,0,0,0,Jumat
0:59:00,0,0,1,0,0,0,0,Jumat
1:00:00,0,0,0,0,0,0,0,Jumat
1:01:00,0,0,0,1,0,0,0,Jumat
1:02:00,0,0,0,1,0,0,0,Jumat
1:03:00,0,0,0,0,1,0,0,Jumat
1:04:00,0,0,0,0,0,0,0,Jumat
1:05:00,0,0,0,0,0,0,0,Jumat
1:06:00,1,0,0,0,0,0,0,Jumat
1:07:00,0,0,0,0,0,0,0,Jumat
1:08:00,0,0,0,0,0,0,0,Jumat
1:09:00,0,0,0,0,1,0,1,Jumat
1:10:00,0,0,0,0,0,0,0,Jumat
1:11:00,0,0,0,0,0,0,0,Jumat
1:12:00,1,0,0,0,0,0,0,Jumat
1:13:00,0,0,0,0,0,0,1,Jumat
1:14:00,0,0,0,0,0,0,0,Jumat
1:15:00,0,0,0,0,0,0,0,Jumat
1:16:00,0,0,0,0,0,1,0,Jumat
1:17:00,1,0,0,0,0,0,0,Jumat
1:18:00,0,0,0,1,1,0,0,Jumat
1:19:00,0,1,0,0,0,0,0,Jumat
1:20:00,0,0,0,0,1,0,0,Jumat
1:21:00,0,0,0,0,0,0,0,Jumat
1:22:00,0,0,0,0,0,0,1,Jumat
1:23:00,0,0,0,0,1,0,0,Jumat
1:24:00,0,0,0,0,0,0,0,Jumat
1:25:00,0,0,0,0,0,0,0,Jumat
1:26:00,0,0,0,0,0,0,0,Jumat
1:27:00,0,0,0,0,0,0,0,Jumat
1:28:00,0,0,0,0,0,0,0,Jumat
1:29:00,0,0,0,0,0,0,0,Jumat
1:30:00,0,0,0,0,0,0,0,Jumat
1:31:00,0,0,0,0,0,0,0,Jumat
1:32:00,0,0,0,0,0,0,0,Jumat
1:33:00,0,0,1,0,0,1,1,Jumat
1:34:00,0,0,0,0,0,0,1,Jumat
1:35:00,0,0,0,0,0,0,0,Jumat
1:36:00,0,0,0,0,0,0,0,Jumat
1:37:00,0,0,0,0,0,0,0,Jumat
1:38:00,0,0,0,1,0,0,0,Jumat
1:39:00,0,0,0,0,0,0,0,Jumat
1:40:00,0,0,0,0,0,1,0,Jumat
1:41:00,0,0,1,0,0,0,0,Jumat
1:42:00,0,0,0,0,0,0,0,Jumat
1:43:00,0,0,0,0,0,0,0,Jumat
1:44:00,0,0,0,0,0,0,0,Jumat
1:45:00,0,0,1,0,0,0,0,Jumat
1:46:00,0,0,0,0,0,0,0,Jumat
1:47:00,0,0,0,0,0,0,0,Jumat
1:48:00,0,0,0,0,0,0,0,Jumat
1:49:00,0,0,0,0,0,0,0,Jumat
1:50:00,0,1,0,0,0,0,0,Jumat
1:51:00,0,0,0,0,1,1,0,Jumat
1:52:00,1,1,0,1,0,1,0,Jumat
1:53:00,0,0,0,0,0,0,0,Jumat
1:54:00,0,0,0,0,0,0,1,Jumat
1:55:00,0,0,0,0,0,1,0,Jumat
1:56:00,0,0,0,0,0,0,0,Jumat
1:57:00,0,0,1,0,1,0,0,Jumat
1:58:00,0,0,0,0,0,0,0,Jumat
1:59:00,0,0,0,0,0,1,0,Jumat
2:00:00,0,0,0,1,0,0,0,Jumat
2:01:00,0,0,0,0,1,0,1,Jumat
2:02:00,0,0,0,0,0,0,0,Jumat
2:03:00,0,0,0,0,0,0,0,Jumat
2:04:00,0,0,0,1,0,0,0,Jumat
2:05:00,0,0,0,1,0,0,0,Jumat
2:06:00,0,0,0,0,0,0,0,Jumat
2:07:00,0,0,0,1,0,0,0,Jumat
2:08:00,0,0,0,0,0,0,0,Jumat
2:09:00,0,0,0,0,0,0,0,Jumat
2:10:00,0,0,0,1,0,0,0,Jumat
2:11:00,0,0,0,0,0,0,0,Jumat
2:12:00,0,0,0,0,0,0,0,Jumat
2:13:00,0,0,0,0,0,0,0,Jumat
2:14:00,0,0,0,1,0,1,0,Jumat
2:15:00,0,0,0,0,0,0,0,Jumat
2:16:00,1,0,0,0,0,0,0,Jumat
2:17:00,0,0,0,1,0,0,1,Jumat
2:18:00,0,1,0,0,0,0,0,Jumat
2:19:00,0,0,0,0,1,0,0,Jumat
2:20:00,0,0,0,0,0,0,0,Jumat
2:21:00,0,0,0,0,1,0,0,Jumat
2:22:00,0,0,0,0,0,0,0,Jumat
2:23:00,0,0,0,0,0,1,0,Jumat
2:24:00,0,0,0,0,0,0,0,Jumat
2:25:00,0,0,0,0,0,1,0,Jumat
2:26:00,1,0,0,1,0,0,1,Jumat
2:27:00,0,1,0,0,0,0,0,Jumat
2:28:00,0,0,0,0,0,0,1,Jumat
2:29:00,0,0,0,0,0,0,0,Jumat
2:30:00,0,0,0,0,0,0,0,Jumat
2:31:00,0,0,0,0,1,0,0,Jumat
2:32:00,0,0,0,0,0,0,0,Jumat
2:33:00,0,0,0,0,0,0,0,Jumat
2:34:00,0,1,0,0,0,0,0,Jumat
2:35:00,0,0,0,0,0,0,0,Jumat
2:36:00,1,0,0,0,0,1,0,Jumat
2:37:00,0,0,0,0,0,0,0,Jumat
2:38:00,0,0,0,0,0,0,1,Jumat
2:39:00,0,0,0,0,0,0,0,Jumat
2:40:00,0,0,0,0,0,0,0,Jumat
2:41:00,0,0,0,0,0,0,1,Jumat
2:42:00,0,0,0,0,0,0,0,Jumat
2:43:00,0,1,1,0,1,0,0,Jumat
2:44:00,0,0,0,0,0,0,0,Jumat
2:45:00,0,0,0,0,0,0,0,Jumat
2:46:00,0,0,0,0,0,0,1,Jumat
2:47:00,0,0,0,1,0,0,0,Jumat
2:48:00,0,0,1,0,1,1,0,Jumat
2:49:00,1,0,0,0,0,1,1,Jumat
2:50:00,1,0,0,0,0,0,0,Jumat
2:51:00,1,0,0,1,0,0,0,Jumat
2:52:00,1,0,0,0,0,0,0,Jumat
2:53:00,0,1,0,0,0,0,1,Jumat
2:54:00,0,0,0,0,0,0,0,Jumat
2:55:00,1,1,0,0,0,1,0,Jumat
2:56:00,0,0,0,0,0,0,1,Jumat
2:57:00,0,0,0,1,1,0,0,Jumat
2:58:00,1,1,0,0,0,0,0,Jumat
2:59:00,0,0,0,0,0,0,0,Jumat
3:00:00,0,0,0,0,0,0,0,Jumat
3:01:00,1,0,0,0,0,1,0,Jumat
3:02:00,0,0,0,0,0,0,0,Jumat
3:03:00,0,0,0,0,0,0,0,Jumat
3:04:00,0,0,0,0,0,0,0,Jumat
3:05:00,0,0,0,1,0,0,0,Jumat
3:06:00,0,0,1,0,0,0,0,Jumat
3:07:00,0,0,0,0,1,0,0,Jumat
3:08:00,0,1,0,0,0,1,0,Jumat
3:09:00,0,0,0,0,0,1,0,Jumat
3:10:00,0,0,0,0,0,1,0,Jumat
3:11:00,0,0,0,0,0,0,0,Jumat
3:12:00,1,0,0,1,0,0,0,Jumat
3:13:00,0,0,0,1,0,0,1,Jumat
3:14:00,0,0,0,0,0,0,0,Jumat
3:15:00,0,0,0,0,0,0,0,Jumat
3:16:00,1,0,1,0,0,0,0,Jumat
3:17:00,1,0,0,0,0,0,0,Jumat
3:18:00,0,0,0,0,0,0,0,Jumat
3:19:00,1,0,0,0,0,0,0,Jumat
3:20:00,0,0,1,0,0,0,1,Jumat
3:21:00,1,0,0,0,0,0,0,Jumat
3:22:00,1,0,0,0,0,1,0,Jumat
3:23:00,0,0,0,1,0,0,0,Jumat
3:24:00,0,0,0,1,0,1,0,Jumat
3:25:00,0,0,0,0,0,0,0,Jumat
3:26:00,0,1,0,0,0,0,0,Jumat
3:27:00,0,1,0,1,0,1,0,Jumat
3:28:00,0,0,0,1,0,0,0,Jumat
3:29:00,0,0,0,1,0,0,0,Jumat
3:30:00,0,0,0,0,0,0,0,Jumat
3:31:00,0,0,0,0,1,1,0,Jumat
3:32:00,0,1,0,0,0,0,0,Jumat
3:33:00,1,1,0,0,0,0,0,Jumat
3:34:00,0,1,0,0,0,0,0,Jumat
3:35:00,0,0,0,0,0,0,1,Jumat
3:36:00,0,0,0,1,0,1,0,Jumat
3:37:00,0,0,0,0,0,0,1,Jumat
3:38:00,1,1,0,0,0,0,0,Jumat
3:39:00,1,0,0,0,0,0,0,Jumat
3:40:00,0,0,0,0,0,0,0,Jumat
3:41:00,0,0,0,0,0,0,0,Jumat
3:42:00,0,0,0,0,0,0,0,Jumat
3:43:00,0,0,0,0,1,1,0,Jumat
3:44:00,0,0,0,0,0,1,0,Jumat
3:45:00,0,0,0,0,0,0,0,Jumat
3:46:00,0,0,0,0,0,0,0,Jumat
3:47:00,0,1,0,0,0,0,0,Jumat
3:48:00,1,0,1,0,0,0,0,Jumat
3:49:00,0,0,0,0,0,0,0,Jumat
3:50:00,0,0,0,1,0,0,1,Jumat
3:51:00,0,0,0,0,0,0,0,Jumat
3:52:00,0,0,0,0,0,0,0,Jumat
3:53:00,0,1,0,0,0,0,0,Jumat
3:54:00,0,0,0,0,0,0,0,Jumat
3:55:00,0,0,0,0,0,0,0,Jumat
3:56:00,0,0,1,0,0,0,0,Jumat
3:57:00,0,0,0,0,0,0,0,Jumat
3:58:00,0,1,0,0,0,0,0,Jumat
3:59:00,0,0,0,0,1,0,0,Jumat
4:00:00,0,0,0,0,0,0,1,Jumat
4:01:00,0,0,0,1,0,0,1,Jumat
4:02:00,0,0,0,0,0,0,1,Jumat
4:03:00,0,0,0,0,0,0,0,Jumat
4:04:00,0,1,0,0,0,0,0,Jumat
4:05:00,0,0,0,0,0,0,0,Jumat
4:06:00,1,0,0,0,0,0,0,Jumat
4:07:00,0,0,0,0,0,0,0,Jumat
4:08:00,0,1,1,0,0,0,0,Jumat
4:09:00,0,0,0,0,0,0,0,Jumat
4:10:00,0,0,0,1,0,0,0,Jumat
4:11:00,0,0,0,0,0,0,0,Jumat
4:12:00,0,1,0,0,0,0,0,Jumat
4:13:00,0,0,0,0,0,0,0,Jumat
4:14:00,0,0,0,0,0,1,1,Jumat
4:15:00,0,0,0,0,0,0,0,Jumat
4:16:00,0,0,0,0,0,0,0,Jumat
4:17:00,0,0,0,0,1,0,0,Jumat
4:18:00,0,0,1,0,0,0,0,Jumat
4:19:00,0,0,0,0,0,0,1,Jumat
4:20:00,0,0,0,0,1,0,0,Jumat
4:21:00,0,0,0,0,0,0,1,Jumat
4:22:00,0,0,0,0,0,1,1,Jumat
4:23:00,0,0,0,0,0,0,0,Jumat
4:24:00,1,1,0,0,0,0,0,Jumat
4:25:00,0,0,0,0,0,0,0,Jumat
4:26:00,0,0,0,0,0,0,0,Jumat
4:27:00,0,0,0,0,0,0,1,Jumat
4:28:00,0,0,0,0,0,0,0,Jumat
4:29:00,0,0,0,0,1,0,0,Jumat
4:30:00,0,1,0,0,0,0,0,Jumat
4:31:00,0,0,0,0,0,0,0,Jumat
4:32:00,0,0,0,0,0,1,0,Jumat
4:33:00,0,0,0,0,0,1,1,Jumat
4:34:00,0,0,0,0,0,0,0,Jumat
4:35:00,0,0,0,0,0,0,0,Jumat
4:36:00,0,1,0,0,0,0,0,Jumat
4:37:00,0,0,0,1,0,0,0,Jumat
4:38:00,0,0,1,1,0,0,0,Jumat
4:39:00,0,0,0,0,1,0,0,Jumat
4:40:00,0,0,0,0,0,0,0,Jumat
4:41:00,0,0,0,1,0,0,0,Jumat
4:42:00,0,0,0,0,0,0,0,Jumat
4:43:00,0,0,0,0,0,0,0,Jumat
4:44:00,0,0,0,0,0,1,0,Jumat
4:45:00,0,0,0,0,0,0,0,Jumat
4:46:00,0,0,0,0,0,0,0,Jumat
4:47:00,0,1,0,1,0,0,0,Jumat
4:48:00,0,0,0,0,0,0,0,Jumat
4:49:00,0,0,0,0,0,0,0,Jumat
4:50:00,0,1,0,0,0,0,0,Jumat
4:51:00,0,0,0,0,0,1,0,Jumat
4:52:00,0,1,1,0,0,0,0,Jumat
4:53:00,0,0,0,0,0,0,0,Jumat
4:54:00,0,0,0,0,0,0,0,Jumat
4:55:00,0,0,0,0,0,0,0,Jumat
4:56:00,0,0,0,1,0,0,0,Jumat
4:57:00,0,0,1,0,0,0,0,Jumat
4:58:00,0,0,0,0,0,0,0,Jumat
4:59:00,0,0,0,0,0,1,0,Jumat
5:00:00,0,0,0,1,0,0,0,Jumat
5:01:00,0,0,1,0,0,0,0,Jumat
5:02:00,0,0,0,0,0,0,0,Jumat
5:03:00,0,1,0,0,0,0,0,Jumat
5:04:00,0,0,0,0,0,0,0,Jumat
5:05:00,0,0,0,0,0,0,0,Jumat
5:06:00,0,0,0,0,0,0,0,Jumat
5:07:00,0,0,0,0,1,1,0,Jumat
5:08:00,0,0,0,0,0,0,0,Jumat
5:09:00,1,0,0,0,0,0,0,Jumat
5:10:00,0,0,0,0,0,0,0,Jumat
5:11:00,0,0,0,0,0,0,0,Jumat
5:12:00,0,0,0,0,0,0,0,Jumat
5:13:00,0,0,0,0,0,0,0,Jumat
5:14:00,1,0,0,0,0,0,0,Jumat
5:15:00,1,0,0,0,0,0,0,Jumat
5:16:00,0,1,0,0,0,0,0,Jumat
5:17:00,0,0,1,0,0,0,0,Jumat
5:18:00,0,0,1,0,0,0,0,Jumat
5:19:00,0,1,0,0,0,0,0,Jumat
5:20:00,0,0,0,0,0,0,0,Jumat
5:21:00,0,0,0,0,0,0,0,Jumat
5:22:00,0,0,0,0,0,0,0,Jumat
5:23:00,0,0,0,1,0,0,0,Jumat
5:24:00,0,0,0,0,0,0,0,Jumat
5:25:00,1,1,0,0,1,0,0,Jumat
5:26:00,0,0,1,0,1,0,0,Jumat
5:27:00,0,0,0,0,1,0,0,Jumat
5:28:00,0,0,0,1,0,0,0,Jumat
5:29:00,0,0,0,0,1,0,0,Jumat
5:30:00,0,0,0,0,0,0,0,Jumat
5:31:00,0,0,0,0,0,0,0,Jumat
5:32:00,0,0,0,0,0,0,0,Jumat
5:33:00,0,0,0,0,0,0,0,Jumat
5:34:00,0,1,0,0,0,0,1,Jumat
5:35:00,0,0,0,0,0,0,0,Jumat
5:36:00,0,0,0,0,0,0,0,Jumat
5:37:00,0,1,0,0,0,1,0,Jumat
5:38:00,0,0,0,0,0,0,0,Jumat
5:39:00,0,0,0,0,0,0,0,Jumat
5:40:00,0,0,0,0,0,0,0,Jumat
5:41:00,1,0,0,0,0,0,0,Jumat
5:42:00,1,1,0,0,0,0,0,Jumat
5:43:00,0,1,1,0,0,0,0,Jumat
5:44:00,0,0,0,0,0,0,0,Jumat
5:45:00,1,1,0,0,0,0,0,Jumat
5:46:00,0,0,0,0,0,0,0,Jumat
5:47:00,0,0,0,0,0,0,0,Jumat
5:48:00,0,0,0,0,0,1,0,Jumat
5:49:00,0,0,0,0,0,0,0,Jumat
5:50:00,0,0,0,0,0,0,0,Jumat
5:51:00,0,0,0,0,0,0,0,Jumat
5:52:00,0,0,0,0,0,0,0,Jumat
5:53:00,0,0,0,0,0,0,0,Jumat
5:54:00,1,1,0,0,0,0,0,Jumat
5:55:00,0,0,0,0,0,0,0,Jumat
5:56:00,0,0,0,0,0,0,0,Jumat
5:57:00,0,0,0,0,0,0,0,Jumat
5:58:00,0,0,0,0,0,0,0,Jumat
5:59:00,0,0,0,0,1,0,0,Jumat
6:00:00,0,1,0,0,0,0,0,Jumat
6:01:00,1,1,0,0,1,0,0,Jumat
6:02:00,0,0,0,0,0,0,0,Jumat
6:03:00,0,1,0,0,0,1,0,Jumat
6:04:00,1,0,1,0,0,0,0,Jumat
6:05:00,0,0,0,0,0,0,0,Jumat
6:06:00,0,0,0,0,0,0,0,Jumat
6:07:00,0,0,0,0,0,0,0,Jumat
6:08:00,0,0,0,0,0,0,0,Jumat
6:09:00,0,0,0,0,0,0,0,Jumat
6:10:00,0,0,0,0,0,0,1,Jumat
6:11:00,1,1,0,0,0,0,0,Jumat
6:12:00,0,0,0,0,0,1,0,Jumat
6:13:00,0,1,1,1,0,0,0,Jumat
6:14:00,0,0,0,0,0,0,0,Jumat
6:15:00,0,1,0,0,0,0,1,Jumat
6:16:00,0,0,0,1,0,0,0,Jumat
6:17:00,0,1,0,0,0,0,0,Jumat
6:18:00,0,1,0,0,0,1,0,Jumat
6:19:00,0,0,0,0,0,0,0,Jumat
6:20:00,1,0,0,0,0,0,0,Jumat
6:21:00,0,1,1,1,0,0,1,Jumat
6:22:00,0,0,0,0,0,0,1,Jumat
6:23:00,1,0,1,0,0,0,0,Jumat
6:24:00,0,0,1,0,0,1,0,Jumat
6:25:00,1,0,0,0,1,0,0,Jumat
6:26:00,0,0,1,1,0,0,0,Jumat
6:27:00,0,0,1,0,0,0,0,Jumat
6:28:00,0,0,0,0,0,0,0,Jumat
6:29:00,1,0,0,0,0,0,0,Jumat
6:30:00,0,1,0,0,0,0,1,Jumat
6:31:00,0,0,0,1,0,0,0,Jumat
6:32:00,0,0,0,0,0,1,1,Jumat
6:33:00,0,0,0,1,0,0,0,Jumat
6:34:00,0,0,0,0,0,0,0,Jumat
6:35:00,0,0,0,0,1,1,1,Jumat
6:36:00,0,1,1,0,0,0,1,Jumat
6:37:00,0,0,0,1,0,0,0,Jumat
6:38:00,0,0,0,0,1,0,0,Jumat
6:39:00,0,0,0,0,0,0,0,Jumat
6:40:00,1,1,1,0,0,1,0,Jumat
6:41:00,0,0,0,0,0,1,0,Jumat
6:42:00,0,1,0,0,0,0,0,Jumat
6:43:00,1,0,1,1,0,1,0,Jumat
6:44:00,0,1,0,0,1,0,0,Jumat
6:45:00,0,0,0,0,0,0,1,Jumat
6:46:00,0,1,0,0,0,1,0,Jumat
6:47:00,0,0,0,0,0,0,1,Jumat
6:48:00,0,0,0,1,0,0,1,Jumat
6:49:00,0,0,0,0,0,0,0,Jumat
6:50:00,0,0,0,0,0,0,1,Jumat
6:51:00,1,0,0,0,1,0,0,Jumat
6:52:00,0,0,0,0,0,0,1,Jumat
6:53:00,0,1,0,0,0,1,0,Jumat
6:54:00,0,0,0,0,0,0,0,Jumat
6:55:00,0,1,0,0,0,0,0,Jumat
6:56:00,0,0,0,0,1,0,1,Jumat
6:57:00,1,1,0,0,1,0,0,Jumat
6:58:00,0,0,0,0,0,1,1,Jumat
6:59:00,0,0,0,0,0,1,0,Jumat
7:00:00,0,0,1,0,0,1,1,Jumat
7:01:00,0,0,0,1,0,1,0,Jumat
7:02:00,0,0,0,0,0,0,0,Jumat
7:03:00,1,0,1,0,1,1,1,Jumat
7:04:00,0,1,0,1,1,0,0,Jumat
7:05:00,1,0,0,0,0,0,0,Jumat
7:06:00,0,0,0,0,0,0,1,Jumat
7:07:00,0,1,0,1,0,0,1,Jumat
7:08:00,0,0,0,0,0,0,0,Jumat
7:09:00,1,1,0,1,0,1,0,Jumat
7:10:00,0,1,0,1,0,1,0,Jumat
7:11:00,0,0,0,0,1,0,0,Jumat
7:12:00,0,0,0,0,0,0,1,Jumat
7:13:00,0,0,0,0,1,0,1,Jumat
7:14:00,1,1,0,1,1,0,1,Jumat
7:15:00,0,0,0,1,0,0,1,Jumat
7:16:00,1,0,0,0,0,1,1,Jumat
7:17:00,0,0,0,0,0,0,0,Jumat
7:18:00,0,0,1,0,0,0,0,Jumat
7:19:00,1,0,0,0,0,0,1,Jumat
7:20:00,1,1,1,0,1,1,0,Jumat
7:21:00,0,1,0,0,0,0,0,Jumat
7:22:00,0,0,0,1,0,0,0,Jumat
7:23:00,1,0,1,0,0,0,0,Jumat
7:24:00,0,0,0,1,0,0,1,Jumat
7:25:00,0,0,0,0,1,0,0,Jumat
7:26:00,0,0,1,0,1,0,1,Jumat
7:27:00,0,0,0,0,0,0,0,Jumat
7:28:00,0,0,1,1,1,0,1,Jumat
7:29:00,0,1,0,0,0,1,1,Jumat
7:30:00,0,0,0,1,0,1,1,Jumat
7:31:00,1,1,1,0,0,0,1,Jumat
7:32:00,1,0,0,1,0,0,0,Jumat
7:33:00,0,0,1,0,0,1,1,Jumat
7:34:00,0,1,0,0,0,0,0,Jumat
7:35:00,0,1,0,0,1,1,0,Jumat
7:36:00,0,1,0,1,0,0,1,Jumat
7:37:00,0,1,0,0,0,0,1,Jumat
7:38:00,1,0,0,1,1,0,1,Jumat
7:39:00,0,1,0,0,1,0,0,Jumat
7:40:00,1,1,0,0,1,0,0,Jumat
7:41:00,1,0,1,0,0,0,1,Jumat
7:42:00,0,0,1,0,0,0,0,Jumat
7:43:00,0,0,0,1,0,1,1,Jumat
7:44:00,0,0,0,0,1,0,0,Jumat
7:45:00,0,0,0,1,1,1,1,Jumat
7:46:00,0,1,0,0,1,0,1,Jumat
7:47:00,0,0,0,0,0,0,1,Jumat
7:48:00,0,1,0,1,0,0,0,Jumat
7:49:00,1,1,0,0,0,0,1,Jumat
7:50:00,1,0,1,0,0,0,0,Jumat
7:51:00,0,0,1,0,1,0,0,Jumat
7:52:00,0,0,0,0,1,1,0,Jumat
7:53:00,1,0,0,0,1,0,1,Jumat
7:54:00,0,1,0,0,1,0,1,Jumat
7:55:00,0,1,0,1,0,0,0,Jumat
7:56:00,1,0,0,1,0,0,1,Jumat
7:57:00,0,1,0,0,0,0,0,Jumat
7:58:00,1,0,0,0,0,0,0,Jumat
7:59:00,1,0,0,0,0,0,1,Jumat
8:00:00,1,1,1,0,0,1,0,Jumat
8:01:00,0,0,1,0,0,1,0,Jumat
8:02:00,0,0,1,1,0,0,1,Jumat
8:03:00,1,1,0,0,0,0,0,Jumat
8:04:00,1,1,1,1,1,0,0,Jumat
8:05:00,0,0,0,0,1,0,1,Jumat
8:06:00,0,1,0,1,0,0,0,Jumat
8:07:00,0,1,1,1,1,0,0,Jumat
8:08:00,0,1,0,1,1,0,1,Jumat
8:09:00,1,0,0,0,0,1,0,Jumat
8:10:00,0,1,0,0,0,1,1,Jumat
8:11:00,1,1,0,0,1,0,0,Jumat
